Timestamp,Capture Image Time,Call AI model Time,Send to Serial Time
2025-06-01 15:29:23,0.01099252700805664,0.7651586532592773,0.0
2025-06-01 15:29:24,0.01301431655883789,0.6759843826293945,0.0
2025-06-01 15:29:26,0.01280355453491211,0.617408037185669,0.0
2025-06-01 15:29:27,0.016737937927246094,0.6027591228485107,0.0009925365447998047
2025-06-01 15:29:28,0.017011642456054688,0.574054479598999,0.0013260841369628906
2025-06-01 15:29:59,0.01522684097290039,0.9278566837310791,0.0009922981262207031
2025-06-01 15:30:44,0.03083181381225586,1.7200722694396973,0.0010073184967041016
2025-06-01 15:30:45,0.03216195106506348,1.4353454113006592,0.0011680126190185547
2025-06-01 15:30:51,0.03185439109802246,0.6702501773834229,0.0
2025-06-01 15:30:54,0.03500938415527344,1.3493406772613525,0.0010142326354980469
2025-06-01 15:30:56,0.028401613235473633,0.7771008014678955,0.0009281635284423828
2025-06-01 15:30:59,0.028093814849853516,0.7674422264099121,0.0015645027160644531
2025-06-01 15:31:00,0.024947643280029297,0.8350787162780762,0.001008749008178711
2025-06-01 15:31:01,0.03418684005737305,0.6995375156402588,0.0010194778442382812
2025-06-01 15:31:03,0.02915191650390625,0.7476615905761719,0.0010192394256591797
2025-06-01 15:31:05,0.03283357620239258,0.7468357086181641,0.0
2025-06-01 15:31:06,0.03502345085144043,0.699805736541748,0.001001596450805664
2025-06-01 15:31:08,0.02879810333251953,1.3330113887786865,0.0
2025-06-01 15:32:03,0.04123544692993164,1.930116891860962,0.0010924339294433594
2025-06-01 15:33:39,0.03647470474243164,1.936845302581787,0.0
2025-06-01 15:33:41,0.03223443031311035,1.4440279006958008,0.0
